TimeStamp,Time,Date,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,PrismEffect,DualTask,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ControllerSmoothed,ControllerAimAssistState,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,LastShotControllerFilteredPointingDirectionX,LastShotControllerFilteredPointingDirectionY,LastShotControllerFilteredPointingDirectionZ,ParticipantId,TestId,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallCurveRatioX,WallCurveRatioY,PlayedPattern,Event,EventType,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleLifeTime,MoleActivatedDuration,MoleId,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,LeftControllerLaserPosWorldX,LeftControllerLaserPosWorldY,LeftControllerLaserPosWorldZ,LeftControllerLaserRotEulerX,LeftControllerLaserRotEulerY,LeftControllerLaserRotEulerZ,LeftControllerLaserPosTravelX,LeftControllerLaserPosTravelY,LeftControllerLaserPosTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY
2020-03-16 10:17:15.5300,10:17:15.5300,2020-03-16,1.8226,91192.616635,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.1338,0.1022,0.9857,-0.1387,0.1042,0.9848,1,1,Playing,153.5000,Normal,139.8975,13.6025,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,2.7880,2.3513,5.7558,2.7880,0.5013,5.2058,3.5000,NULL,0904,9,4,0.8889,0.6000,NULL,NULL,-0.5570,0.8966,0.4352,343.2113,2.9834,0.6664,0.2902,0.1187,0.0900,15.9411,400.0062,372.1304,-0.4485,1.2616,0.0224,352.5565,3.1219,356.4514,3.9798,369.1296,2.4586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2422,2.7511,6.5844,343.2113,2.9834,0.6664,4.5421,1.9480,1.2045,0403,4,3,-1.2876,1.3487,6.3795,-1.2876,-0.5013,5.8295,NULL,NULL
2020-03-16 10:17:17.7369,10:17:17.7369,2020-03-16,2.1978,91194.823423,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.4879,0.2254,0.8433,0.4935,0.2251,0.8401,1,1,Playing,153.5000,Normal,142.1208,11.3792,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:17.7389,10:17:17.7389,2020-03-16,0.0000,91194.825623,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.4879,0.2254,0.8433,0.4935,0.2251,0.8401,1,1,Playing,153.5000,Normal,142.1208,11.3792,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,2.7880,2.3513,5.7558,2.7880,0.5013,5.2058,3.5000,2.2233,0904,9,4,0.8889,0.6000,0.0726,-0.0621,-0.2568,0.8675,0.4031,346.9717,30.0510,356.2944,0.4332,0.1478,0.1115,18.3388,770.2529,378.0563,-0.4294,1.2584,0.0229,354.3090,12.6840,352.8571,5.5437,13.6950,6.7378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8555,2.2870,5.7009,346.9717,30.0510,356.2944,5.6924,2.1566,2.4160,0904,9,4,2.7880,2.3513,5.7558,2.7880,0.5013,5.2058,NULL,NULL
2020-03-16 10:17:19.0339,10:17:19.0339,2020-03-16,1.3070,91196.120559,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.4879,0.2254,0.8433,0.4935,0.2251,0.8401,1,1,Playing,153.5000,Normal,143.4065,10.0935,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,-2.7880,3.3225,5.5688,-2.7880,1.4725,5.0188,3.5000,NULL,0205,2,5,0.1111,0.8000,NULL,NULL,-0.5172,0.8663,0.4362,347.5635,6.1587,4.8278,0.3363,0.0339,0.0645,7.1253,37.2158,375.1052,-0.4529,1.2609,0.0229,353.0092,359.5495,356.2982,2.7245,375.7345,5.6839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,2.2425,6.6484,347.5635,6.1587,4.8278,4.0096,1.0335,1.9739,0904,9,4,2.7880,2.3513,5.7558,2.7880,0.5013,5.2058,NULL,NULL
2020-03-16 10:17:20.5884,10:17:20.5884,2020-03-16,1.5380,91197.674758,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3459,0.3892,0.8537,-0.3398,0.3878,0.8568,1,1,Playing,153.5000,Normal,144.9659,8.5341,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:20.5904,10:17:20.5904,2020-03-16,0.0000,91197.677149,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3459,0.3892,0.8537,-0.3398,0.3878,0.8568,1,1,Playing,153.5000,Normal,144.9659,8.5341,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,-2.7880,3.3225,5.5688,-2.7880,1.4725,5.0188,3.5000,1.5594,0205,2,5,0.1111,0.8000,-0.0185,-0.0566,-0.7776,0.9503,0.4641,337.0970,337.9413,3.3680,0.2793,0.1007,0.0473,13.7288,388.8588,16.1782,-0.4692,1.2645,0.0183,350.6602,348.9392,357.3958,4.0879,12.1588,2.9788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.8032,3.2620,5.5708,337.0970,337.9413,3.3680,3.5410,1.5009,1.9863,0205,2,5,-2.7880,3.3225,5.5688,-2.7880,1.4725,5.0188,NULL,NULL
2020-03-16 10:17:22.5428,10:17:22.5428,2020-03-16,1.9697,91199.628819,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,-0.3459,0.3892,0.8537,-0.3398,0.3878,0.8568,1,1,Playing,153.5000,Normal,146.9133,6.5867,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Spawned,MoleEvent,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,3.5000,NULL,1004,10,4,1.0000,0.6000,NULL,NULL,-0.5621,0.8775,0.4431,345.3070,1.0988,0.1152,0.3145,0.1245,0.0595,16.8713,399.1674,2895.1020,-0.4473,1.2596,0.0236,353.9227,2.7665,355.7843,4.6845,375.1452,4.4148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4333,2.4663,6.4874,345.3070,1.0988,0.1152,4.2304,1.7350,1.7036,0205,2,5,-2.7880,3.3225,5.5688,-2.7880,1.4725,5.0188,NULL,NULL
2020-03-16 10:17:24.6479,10:17:24.6479,2020-03-16,2.0886,91201.734363,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.5853,0.2561,0.7693,0.5914,0.2533,0.7655,1,1,Playing,153.5000,Normal,149.0241,4.4759,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Pointer Shoot,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-03-16 10:17:24.6498,10:17:24.6498,2020-03-16,0.0000,91201.736587,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.5853,0.2561,0.7693,0.5914,0.2533,0.7655,1,1,Playing,153.5000,Normal,149.0241,4.4759,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Mole Hit,MoleEvent,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,3.5000,2.1109,1004,10,4,1.0000,0.6000,0.1129,0.1146,-0.2083,0.8852,0.3682,345.1606,37.2680,356.7032,0.3896,0.0576,0.1047,8.9686,44.3678,373.0820,-0.4263,1.2564,0.0242,355.5504,15.1122,352.7330,3.3092,14.2669,5.0344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4769,2.4633,5.1385,345.1606,37.2680,356.7032,4.9535,1.2259,2.7061,1004,10,4,3.3709,2.3513,5.2897,3.3709,0.5013,4.7397,NULL,NULL
2020-03-16 10:17:29.1436,10:17:29.1436,2020-03-16,4.5051,91206.229786,90941.4679877118,0020200316101306,False,True,None,0.0000,False,NULL,NULL,NULL,True,None,0.5853,0.2561,0.7693,0.5914,0.2533,0.7655,1,1,Playing,153.5000,Normal,180.0000,0.0000,7,9,5.0000,3.2000,3.0000,0.6000,0.4000,rtii,Game Finished,GameEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
